Time_hours,Stem_cells,Buffer_cells,Producer_cells,Cumulative_yield
0.0,10000000.0,0.0,0.0,0.0
0.04804804804804805,10300460.289439857,265015.0171243614,7973.21436161998,9.287892995455817e-05
0.0960960960960961,10644711.281992866,490044.9948693211,30709.439425011344,0.0007217222951795887
0.14414414414414414,11028733.244987525,683483.5272016999,66767.9564100594,0.0023711214462234917
0.1921921921921922,11449490.787775896,852099.1273891109,115087.63065292288,0.00548261422874853
0.2402402402402402,11904747.080410106,1001355.3005241023,174917.8907923266,0.010466578301320618
0.2882882882882883,12392914.735157255,1135667.7910800702,245763.52347114845,0.017711984497203084
0.33633633633633636,12912936.156558182,1258611.336926128,327340.5829303544,0.02759443952818692
0.3843843843843844,13464187.57150674,1373085.8461046545,419541.2431648137,0.04048286362252541
0.4324324324324324,14046402.08330323,1481449.9679865956,522405.8458318259,0.056745081271347864
0.4804804804804804,14659608.008716542,1585628.4594961796,636100.7408930653,0.07675254878393475
0.5285285285285285,15304079.489165105,1687198.4905124197,760900.7919696583,0.10088439876622637
0.5765765765765766,15980296.946105273,1787459.0387891035,897175.6358470428,0.12953094715360458
0.6246246246246246,16688915.457302634,1887486.6551131213,1045378.9758007614,0.16309677823842672
0.6726726726726727,17430739.453051724,1988180.3256608448,1206040.3094412412,0.2020035038886543
0.7207207207207207,18206702.494228818,2090297.5353673422,1379758.6279579508,0.2466922714882267
0.7687687687687688,19017851.106768876,2194483.2702016067,1567197.7034184143,0.297626082371826
0.8168168168168167,19865331.850635666,2301293.346008953,1769082.657060109,0.3552919703022614
0.8648648648648648,20750380.965742573,2411213.16832499,1986197.5630771664,0.420203079613925
0.9129129129129129,21674316.05343014,2524672.8267637147,2219383.8858208642,0.49290067556973083
0.9609609609609608,22638529.365395065,2642059.231664207,2469539.5906278035,0.5739561125443795
1.009009009009009,23644482.34166904,2763725.879297522,2737618.7943823673,0.6639727812826829
1.057057057057057,24693701.11444025,2890000.7010850725,3024631.8498161966,0.7635880517576634
1.1051051051051048,25787772.740099423,3021192.3720486504,3331645.77427875,0.8734752251617504
1.1531531531531531,26928341.965881832,3157595.376164895,3659784.949782216,0.9943455056352841
1.2012012012012012,28117108.37160202,3299494.0655955034,4010232.0334209823,1.126949999956339
1.2492492492492493,29355823.750191513,3447165.908695022,4384229.025409814,1.2720817516559206
1.2972972972972974,30646289.61386004,3600884.0798657658,4783078.450026577,1.4305778142398464
1.3453453453453454,31990354.73515191,3760919.504184153,5208144.612378705,1.6033213663778971
1.3933933933933933,33389912.631848544,3927542.467173682,5660854.893057638,1.791243871471397
1.4414414414414414,34846898.91922582,4101023.8716849783,6142701.047172115,1.9953272824969854
1.4894894894894894,36363288.478327416,4281636.182608798,6655240.482800794,2.2166062910814004
1.5375375375375375,37941092.37195439,4469654.124842757,7200097.48645419,2.4561706201124216
1.5855855855855856,39582354.45582684,4665355.170860849,7778964.367711853,2.7151673574799897
1.6336336336336335,41289147.63787169,4869019.844537237,8393602.49602454,2.9948033275733708
1.6816816816816815,43063569.73860982,5080931.866976633,9045843.201231623,3.2963474963706534
1.7297297297297296,44907738.907860756,5301378.161963269,9737588.508601774,3.621133404995807
1.7777777777777777,46823788.55452446,5530648.735138066,10470811.67632004,3.9705616245313378
1.8258258258258258,48813861.76972839,5769036.427704247,11247557.521527573,4.34610222947567
1.8738738738738736,50880105.198840134,6016836.585026356,12069942.482435958,4.749297270799646
1.9219219219219217,53024662.27649337,6274346.588776466,12940154.38126525,5.1817632531646645
1.96996996996997,55249665.90887686,6541865.309812326,13860451.893506931,5.6451935951258845
2.018018018018018,57557230.47745555,6819692.452801651,14833163.654403834,6.141361068010333
2.066066066066066,59949443.10230241,7108127.799832854,15860686.933988547,6.672120191890661
2.114114114114114,62428354.31242043,7407470.364232402,16945485.938013665,7.239409581685992
2.162162162162162,64995967.928214,7718017.4355489295,18090089.60301797,7.8452542224851225
2.2102102102102097,67654230.48539284,8040063.561614963,19297089.069332145,8.491767689342804
2.258258258258258,70405019.3327925,8373899.347614316,20569134.215130456,9.181154203232408
2.3063063063063063,73250130.64545174,8719810.242516985,21908930.034428127,9.915710624771163
2.3543543543543546,76191266.49910636,9078075.194114713,23319232.294414897,10.697828303244112
2.4024024024024024,79230020.98688547,9448965.165433468,24802842.308356423,11.529994701775003
2.4504504504504507,82367866.0802144,9832741.607079975,26362601.360444795,12.414794903878079
2.4984984984984986,85606136.73208068,10229654.816209368,28001384.382057566,13.354912917950113
