Time_hours,Stem_cells,Buffer_cells,Producer_cells,Cumulative_yield
28.924924924924923,107.38579595866618,107.38562048620959,999999784.9658542,16788.978748930072
28.972972972972972,104.334187746689,104.3340220292072,999999791.0804722,16823.573336191923
29.021021021021017,101.36929783730895,101.36914133268178,999999797.0211587,16858.167923662284
29.06906906906907,98.48866191269727,98.48851414395445,999999802.7928635,16892.762511335222
29.117117117117115,95.68988569435443,95.68974623699724,999999808.4003959,16927.35709920498
29.165165165165163,92.97064298936264,92.97051142661584,999999813.8484277,16961.951687265955
29.213213213213212,90.32867367524612,90.32854959798888,999999819.1414982,16996.546275512705
29.26126126126126,87.76178184534638,87.76166482167964,999999824.2840172,17031.140863939952
29.309309309309306,85.26783398515128,85.2677235367087,999999829.280269,17065.73545254256
29.357357357357355,82.84475725276937,82.84465295522142,999999834.1344157,17100.330041315545
29.405405405405403,80.49053769355876,80.49043915859662,999999838.8505012,17134.924630254052
29.453453453453452,78.2032185694312,78.20312545505377,999999843.4324536,17169.519219353384
29.501501501501497,75.98089872396626,75.98081076805602,999999847.8840898,17204.11380860896
29.54954954954955,73.8217310856878,73.82164804880678,999999852.2091178,17238.708398016337
29.597597597597595,71.72392104284167,71.72384267348106,999999856.4111398,17273.302987571198
29.645645645645644,69.68572498396746,69.68565104313893,999999860.493656,17307.897577269352
29.693693693693692,67.70544883273243,67.70537907578955,999999864.4600664,17342.492167106717
29.74174174174174,65.78144665005155,65.78138081936494,999999868.3136746,17377.086757079338
29.789789789789786,63.91211929814133,63.91205715948115,999999872.0576895,17411.68134718337
29.837837837837835,62.09591307781777,62.09585441567305,999999875.6952296,17446.275937415077
29.885885885885884,60.33131844072995,60.331263060993955,999999879.2293237,17480.870527770818
29.933933933933933,58.6168687228394,58.61681644010006,999999882.6629151,17515.46511824708
29.981981981981978,56.9511389372452,56.95108958116867,999999885.9988629,17550.059708840425
30.03003003003003,55.332744589994775,55.33269800320482,999999889.2399448,17584.65429954753
30.078078078078075,53.76034053812772,53.76029657138258,999999892.3888597,17619.248890365154
30.126126126126124,52.23261987674711,52.232578380020385,999999895.4482296,17653.843481290158
30.174174174174173,50.74831283165526,50.74827365715071,999999898.4206015,17688.438072319488
30.22222222222222,49.30618569317337,49.306148706981276,999999901.3084505,17723.032663450176
30.270270270270267,47.905039835366836,47.90500491681348,999999904.1141808,17757.62725467934
30.318318318318315,46.54371068303502,46.543677720709404,999999906.8401283,17792.221846004184
30.366366366366364,45.22106674489546,45.221035630665455,999999909.4885626,17826.81643742198
30.414414414414413,43.93600870522006,43.93597933536251,999999912.0616884,17861.41102893009
30.462462462462458,42.687468473674926,42.68744074986908,999999914.561648,17896.005620525946
30.51051051051051,41.474408306898944,41.474382136801104,999999916.9905224,17930.600212207053
30.558558558558556,40.29581997103208,40.295795267037235,999999919.3503336,17965.194803970982
30.606606606606604,39.15072386646421,39.15070054577119,999999921.6430458,17999.789395815384
30.654654654654653,38.038168230953154,38.038146215771356,999999923.8705677,18034.383987737965
30.7027027027027,36.95722836367871,36.95720758150903,999999926.0347532,18068.978579736508
30.750750750750747,35.90700581085231,35.90698619297082,999999928.1374041,18103.573171808846
30.798798798798796,34.88662766005302,34.886609141397635,999999930.1802703,18138.167763952893
30.846846846846848,33.895245829524086,33.89522834872881,999999932.1650524,18172.7623561666
30.894894894894893,32.93203636669018,32.93201986565138,999999934.0934019,18207.356948447985
30.942942942942942,31.996198703291487,31.99618312721832,999999935.9669241,18241.95154079513
30.99099099099099,31.086954984170795,31.086940281598608,999999937.7871782,18276.546133206164
31.03903903903904,30.203549480108915,30.20353560225031,999999939.5556791,18311.14072567927
31.087087087087085,29.345247918940636,29.345234819223467,999999941.2738987,18345.73531821268
31.135135135135137,28.511336894270997,28.51132452817852,999999942.9432671,18380.329910804685
31.183183183183182,27.70112333826379,27.70111166407864,999999944.5651734,18414.92450345361
31.23123123123123,26.91393383595227,26.913922814428695,999999946.1409674,18449.519096157852
31.279279279279276,26.14911408880039,26.149103683394955,999999947.6719604,18484.113688915822
31.32732732732733,25.406028372037184,25.406018549175634,999999949.1594265,18518.708281726
31.375375375375373,24.68405909553255,24.684049823106395,999999950.6046034,18553.302874586905
31.423423423423422,23.9826062012966,23.9825974488018,999999952.0086939,18587.89746749709
31.47147147147147,23.30108666772132,23.301078406225788,999999953.3728663,18622.492060455155
31.51951951951952,22.638934032935566,22.63892623475736,999999954.6982555,18657.08665345974
31.567567567567565,21.9955979469503,21.99559058591043,999999955.9859648,18691.681246509517
31.615615615615617,21.370543704082852,21.370536755569123,999999957.2370652,18726.27583960321
31.663663663663662,20.763251783264355,20.763245224007733,999999958.4525979,18760.870432739564
31.71171171171171,20.173217421983495,20.173211230069903,999999959.6335741,18795.465025917372
31.759759759759756,19.599950203690632,19.599944358485015,999999960.7809769,18830.059619135445
31.80780780780781,19.04297366036706,19.042968142300428,999999961.8957604,18864.654212392652
31.855855855855854,18.5018248560582,18.50181964673955,999999962.9788525,18899.24880568787
31.903903903903903,17.976054008796904,17.976049091037144,999999964.0311542,18933.84339902002
